sep=;
username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PeterMcCormack;2020-07-30 14:54;14;166;"Re: CSW. Hearing today as CSW applied to extend time for discovery. We sought to delay discovery until after out strikeout application in November. Discovery will continue but we successfully petitioned CSW to identify the documents which prove he is Satoshi by 4th September.";;;;"1288835363692216320";https://twitter.com/PeterMcCormack/status/1288835363692216320
PeterMcCormack;2020-07-30 14:07;0;1;"I think the only way to look at the trustworthy nature of an election is to look at all factors, not just Trump's.";;;;"1288823558777577472";https://twitter.com/PeterMcCormack/status/1288823558777577472
PeterMcCormack;2020-07-30 14:06;0;17;"I imagine the trend on this chart is the reason why Trump wants to delay the election. With 96 days until the election, this does not help him. https:// twitter.com/PeterMcCormack /status/1288819686474473475 … pic.twitter.com/nHTQQN8FTf";;;;"1288823251834208267";https://twitter.com/PeterMcCormack/status/1288823251834208267
PeterMcCormack;2020-07-30 14:02;0;3;"There is evidence of election fraud on both sides.";;;;"1288822231737552911";https://twitter.com/PeterMcCormack/status/1288822231737552911
PeterMcCormack;2020-07-30 13:58;4;65;"Bitcoin! https:// twitter.com/techwithcatali n/status/1288821168921812999 …";;;;"1288821386962771968";https://twitter.com/PeterMcCormack/status/1288821386962771968
PeterMcCormack;2020-07-30 13:57;0;6;"Why do you have to choose?";;;;"1288821018551877637";https://twitter.com/PeterMcCormack/status/1288821018551877637
PeterMcCormack;2020-07-30 13:52;12;177;"The Dictators Playbook https:// twitter.com/realDonaldTrum p/status/1288818160389558273 …";;;;"1288819686474473475";https://twitter.com/PeterMcCormack/status/1288819686474473475
PeterMcCormack;2020-07-30 13:44;0;7;"Yes, and lots about Bill Gates.";;;;"1288817671472140288";https://twitter.com/PeterMcCormack/status/1288817671472140288
PeterMcCormack;2020-07-30 13:32;3;25;"My interview with @ZubyMusic looking into BLM is live. https:// twitter.com/DefianceCast/s tatus/1288814405208031232 …";;@ZubyMusic;;"1288814608795541505";https://twitter.com/PeterMcCormack/status/1288814608795541505
PeterMcCormack;2020-07-30 12:27;1;24;"But for that same $100, you could get $100 worth of #bitcoin .";;;#bitcoin;"1288798406467563521";https://twitter.com/PeterMcCormack/status/1288798406467563521
PeterMcCormack;2020-07-30 11:30;0;1;"I was not early";;;;"1288784093182910466";https://twitter.com/PeterMcCormack/status/1288784093182910466
PeterMcCormack;2020-07-30 11:06;0;2;"yo";;;;"1288777862208794624";https://twitter.com/PeterMcCormack/status/1288777862208794624
PeterMcCormack;2020-07-30 10:44;2;45;"Flies around shit, bees around honey";;;;"1288772460477915136";https://twitter.com/PeterMcCormack/status/1288772460477915136
PeterMcCormack;2020-07-30 08:20;0;1;"No, this was the first time I had tried with video in a while and I had some issues so we just chopped out the best bits.";;;;"1288736156969050112";https://twitter.com/PeterMcCormack/status/1288736156969050112
PeterMcCormack;2020-07-30 01:56;0;4;"*you’re";;;;"1288639669362622464";https://twitter.com/PeterMcCormack/status/1288639669362622464
PeterMcCormack;2020-07-29 22:08;0;6;"Only for someone without a sense of humour";;;;"1288582181737115648";https://twitter.com/PeterMcCormack/status/1288582181737115648
PeterMcCormack;2020-07-29 22:08;0;4;"I got you";;;;"1288582109012135936";https://twitter.com/PeterMcCormack/status/1288582109012135936
PeterMcCormack;2020-07-29 20:56;0;12;"Then don't listen";;;;"1288564067326742534";https://twitter.com/PeterMcCormack/status/1288564067326742534
PeterMcCormack;2020-07-29 20:17;8;185;"Recording with the #2 podcaster @APompliano on Monday: - What should we wear? - What should we talk about?";;@APompliano;#2;"1288554189942140936";https://twitter.com/PeterMcCormack/status/1288554189942140936
PeterMcCormack;2020-07-29 19:56;0;15;"I will";;;;"1288548996961763328";https://twitter.com/PeterMcCormack/status/1288548996961763328
PeterMcCormack;2020-07-29 19:56;0;19;"pic.twitter.com/lRYIBE2ddK";;;;"1288548854430916615";https://twitter.com/PeterMcCormack/status/1288548854430916615
PeterMcCormack;2020-07-29 19:54;0;1;"Wow, that looks like I am trolling, I hadn't seen that one my Cobie";;;;"1288548567414603777";https://twitter.com/PeterMcCormack/status/1288548567414603777
PeterMcCormack;2020-07-29 17:37;0;0;"Amazing";;;;"1288514094757273605";https://twitter.com/PeterMcCormack/status/1288514094757273605
PeterMcCormack;2020-07-29 17:17;0;1;"Right!";;;;"1288508946727264256";https://twitter.com/PeterMcCormack/status/1288508946727264256
PeterMcCormack;2020-07-29 16:47;0;1;"Sell your BTC then";;;;"1288501295654084608";https://twitter.com/PeterMcCormack/status/1288501295654084608
PeterMcCormack;2020-07-29 16:46;0;10;"No worries, I got you";;;;"1288501041567281152";https://twitter.com/PeterMcCormack/status/1288501041567281152
PeterMcCormack;2020-07-29 13:55;0;3;"Always giving away Bitcoin broski";;;;"1288458181048500224";https://twitter.com/PeterMcCormack/status/1288458181048500224
PeterMcCormack;2020-07-29 13:40;0;6;"I'll be honest, I literally have no idea what you are talking about.";;;;"1288454359634911233";https://twitter.com/PeterMcCormack/status/1288454359634911233
PeterMcCormack;2020-07-29 13:32;0;4;"Liver Cirrhosis onset";;;;"1288452284544843776";https://twitter.com/PeterMcCormack/status/1288452284544843776
PeterMcCormack;2020-07-29 13:26;0;1;"Yeah, but we should totally kick them in the balls if they do that";;;;"1288450726000316421";https://twitter.com/PeterMcCormack/status/1288450726000316421
PeterMcCormack;2020-07-29 13:16;0;24;"No worries, pretty busy here but I felt it was time I got involved and moved this train forward.";;;;"1288448401206587393";https://twitter.com/PeterMcCormack/status/1288448401206587393
PeterMcCormack;2020-07-29 13:14;11;278;"I've reviewed the Taproot code, looking good, think we can get this live.";;;;"1288447753866051584";https://twitter.com/PeterMcCormack/status/1288447753866051584
PeterMcCormack;2020-07-29 10:18;2;34;"It is back! If you didn't check out my buddy @JamieJBartlett 's Missing Crypto Queen then you missed out...and it is back with a new episode. https:// twitter.com/JamieJBartlett /status/1288400651479908352 …";;@JamieJBartlett;;"1288403494005743620";https://twitter.com/PeterMcCormack/status/1288403494005743620
PeterMcCormack;2020-07-29 01:10;0;1;"Actually I blocked him. No point wasting anymore energy on this.";;;;"1288265674146619392";https://twitter.com/PeterMcCormack/status/1288265674146619392
PeterMcCormack;2020-07-29 01:08;0;1;"I’ve muted him";;;;"1288265212781563905";https://twitter.com/PeterMcCormack/status/1288265212781563905
PeterMcCormack;2020-07-29 01:08;0;0;"FYI, I’ve muted you now.";;;;"1288264983298682885";https://twitter.com/PeterMcCormack/status/1288264983298682885
PeterMcCormack;2020-07-29 01:07;0;3;"I’m not sure why you can’t engage in a civil way. I expect in some way you are suffering & being rude is an expression of your pain. You had my attention and I was happy to talk, clearly though I can’t help you and this is the job for a good therapist. Good luck and peace dude";;;;"1288264904114425856";https://twitter.com/PeterMcCormack/status/1288264904114425856
PeterMcCormack;2020-07-29 00:56;0;2;"I just have a different world view than you, and I can express it without being rude.";;;;"1288262165976231938";https://twitter.com/PeterMcCormack/status/1288262165976231938
PeterMcCormack;2020-07-29 00:53;0;1;"I didn’t say taken. Bitcoin is banned in various places, Bolivia and China for example. It can be over regulated. There are no guarantees and holding a mixed portfolio hedges for multiple scenarios.";;;;"1288261395730051072";https://twitter.com/PeterMcCormack/status/1288261395730051072
PeterMcCormack;2020-07-29 00:52;0;2;"There is close to nobody who thinks you should be 100% Bitcoin, so what are the alternatives, fiat? Gold? It is rational to thing through all scenarios, it is irrational to insult someone just for a different consideration.";;;;"1288261029735084034";https://twitter.com/PeterMcCormack/status/1288261029735084034
PeterMcCormack;2020-07-29 00:50;0;4;"I am happy to engage but if you speak to me like that again I will block you. The words I said are there are “State Level Threats to Bitcoin.” BTC is a store of wealth, so is gold. If the government bans Bitcoin the price will drop. Holding some gold is a hedge against this.";;;;"1288260645029318661";https://twitter.com/PeterMcCormack/status/1288260645029318661
PeterMcCormack;2020-07-29 00:27;0;2;"Can't please everyone";;;;"1288254832000880645";https://twitter.com/PeterMcCormack/status/1288254832000880645
PeterMcCormack;2020-07-29 00:17;0;1;"Boom";;;;"1288252234497654784";https://twitter.com/PeterMcCormack/status/1288252234497654784
PeterMcCormack;2020-07-29 00:13;0;0;"I said that? Please timestamp it for me";;;;"1288251259296919553";https://twitter.com/PeterMcCormack/status/1288251259296919553
PeterMcCormack;2020-07-29 00:11;0;18;"Totally happy to push this on the show";;;;"1288250688586362881";https://twitter.com/PeterMcCormack/status/1288250688586362881
PeterMcCormack;2020-07-29 00:06;0;2;"It’s a Bitcoin podcast";;;;"1288249476206002179";https://twitter.com/PeterMcCormack/status/1288249476206002179
PeterMcCormack;2020-07-29 00:02;0;3;"Thanks bro, definitely broadening, new audiences and to keep interesting. Appreciate the words.";;;;"1288248377818390528";https://twitter.com/PeterMcCormack/status/1288248377818390528
PeterMcCormack;2020-07-28 23:58;0;0;"Define FUD? Also I’m not shilling gold, I’m stating it is also sensible as part of a portfolio, there are plenty of intelligent people who want gold or gold and Bitcoin.";;;;"1288247382258470912";https://twitter.com/PeterMcCormack/status/1288247382258470912
PeterMcCormack;2020-07-28 23:55;0;1;"When did I say this?";;;;"1288246768237514753";https://twitter.com/PeterMcCormack/status/1288246768237514753
PeterMcCormack;2020-07-28 23:55;0;1;"No it’s all good, I just think I’ve always tried to be entertaining. Not sure I am going for the Rogan thing though, very different shows. Also he’s funny.";;;;"1288246618823819266";https://twitter.com/PeterMcCormack/status/1288246618823819266
PeterMcCormack;2020-07-28 23:53;0;1;"It’s kinda always been that way dude";;;;"1288246183136301056";https://twitter.com/PeterMcCormack/status/1288246183136301056
PeterMcCormack;2020-07-28 23:50;0;2;"What’s your problem with it?";;;;"1288245549775433731";https://twitter.com/PeterMcCormack/status/1288245549775433731
PeterMcCormack;2020-07-28 23:08;0;3;"I didn’t bet half a Bitcoin on anyone to win, you know this Hodl. I also have no interest in Biden in the slightest.";;;;"1288234913095921664";https://twitter.com/PeterMcCormack/status/1288234913095921664
PeterMcCormack;2020-07-28 23:05;0;0;"Did you notice the photo to the left of it?";;;;"1288234190975229955";https://twitter.com/PeterMcCormack/status/1288234190975229955
PeterMcCormack;2020-07-28 22:28;0;4;"pic.twitter.com/kknUgJSuPf";;;;"1288224750918152194";https://twitter.com/PeterMcCormack/status/1288224750918152194
PeterMcCormack;2020-07-28 22:24;0;2;"*rumour";;;;"1288223752069820418";https://twitter.com/PeterMcCormack/status/1288223752069820418
PeterMcCormack;2020-07-28 22:22;0;7;"I'm in if someone wanted to organise it";;;;"1288223289060601856";https://twitter.com/PeterMcCormack/status/1288223289060601856
PeterMcCormack;2020-07-28 22:20;0;7;"You sent it, geez";;;;"1288222740856606720";https://twitter.com/PeterMcCormack/status/1288222740856606720
PeterMcCormack;2020-07-28 22:17;0;23;"I didn't mind pic.twitter.com/yKHB5D2rYQ";;;;"1288221966462222338";https://twitter.com/PeterMcCormack/status/1288221966462222338
PeterMcCormack;2020-07-28 21:47;0;16;"Lol, I give away loads";;;;"1288214441054679043";https://twitter.com/PeterMcCormack/status/1288214441054679043
PeterMcCormack;2020-07-28 21:34;0;51;"If it’s exactly $12k at the 12th hour then I’ll give you $1,000";;;;"1288211216381497345";https://twitter.com/PeterMcCormack/status/1288211216381497345
PeterMcCormack;2020-07-28 21:32;0;0;"He’s right though";;;;"1288210865896988679";https://twitter.com/PeterMcCormack/status/1288210865896988679
PeterMcCormack;2020-07-28 21:23;0;1;"I’m not actually serious, it’s funny watching people take it serious though";;;;"1288208582366953473";https://twitter.com/PeterMcCormack/status/1288208582366953473
PeterMcCormack;2020-07-28 21:21;0;3;"You would watch";;;;"1288207946460135425";https://twitter.com/PeterMcCormack/status/1288207946460135425
PeterMcCormack;2020-07-28 21:18;0;1;"Reducing this to 100 RTs now";;;;"1288207101500821508";https://twitter.com/PeterMcCormack/status/1288207101500821508
PeterMcCormack;2020-07-28 21:07;0;3;"I really don’t care, it’s just a bit of fun";;;;"1288204547584860161";https://twitter.com/PeterMcCormack/status/1288204547584860161
PeterMcCormack;2020-07-28 21:05;0;47;"I don’t care";;;;"1288203905462140930";https://twitter.com/PeterMcCormack/status/1288203905462140930
PeterMcCormack;2020-07-28 21:02;0;6;"If I have a bad evening you’re right";;;;"1288203147228438528";https://twitter.com/PeterMcCormack/status/1288203147228438528
PeterMcCormack;2020-07-28 21:02;0;4;"Tin Cup";;;;"1288203075187019784";https://twitter.com/PeterMcCormack/status/1288203075187019784
PeterMcCormack;2020-07-28 20:58;230;1780;"If #bitcoin is above $12k on Friday I am giving away $1,000 of Bitcoin... ...but if #bitcoin is below $12k on Friday I am giving away $1,000 of Bitcoin. In other news, it is whisky night.";;;#bitcoin #bitcoin;"1288202214012583937";https://twitter.com/PeterMcCormack/status/1288202214012583937
PeterMcCormack;2020-07-28 20:42;0;1;"For you Chris, I'll take my hat off";;;;"1288198259262083073";https://twitter.com/PeterMcCormack/status/1288198259262083073
PeterMcCormack;2020-07-28 20:40;0;1;"Thank you for your engagement";;;;"1288197560826564610";https://twitter.com/PeterMcCormack/status/1288197560826564610
PeterMcCormack;2020-07-28 20:38;0;5;"41 pic.twitter.com/Iv6RgskEJd";;;;"1288197235747049473";https://twitter.com/PeterMcCormack/status/1288197235747049473
PeterMcCormack;2020-07-28 20:36;0;1;"+1 RT";;;;"1288196740399628292";https://twitter.com/PeterMcCormack/status/1288196740399628292
PeterMcCormack;2020-07-28 20:32;0;15;"Don't be salty, you can join the zoom.";;;;"1288195715257307137";https://twitter.com/PeterMcCormack/status/1288195715257307137
PeterMcCormack;2020-07-28 20:31;0;9;"Jeez, you try and do something nice for the ladies out there...";;;;"1288195473635975174";https://twitter.com/PeterMcCormack/status/1288195473635975174
PeterMcCormack;2020-07-28 20:29;0;5;"One for you @jeremyrwelch and @nlw .";;@jeremyrwelch @nlw;;"1288194875758977025";https://twitter.com/PeterMcCormack/status/1288194875758977025
PeterMcCormack;2020-07-28 20:29;1;23;""1333 Days" The incredible story of metalcore legends @theghostinside . Coming soon... pic.twitter.com/QWN3nWQdAB";;@theghostinside;;"1288194872659324929";https://twitter.com/PeterMcCormack/status/1288194872659324929
PeterMcCormack;2020-07-28 18:17;0;23;"pic.twitter.com/Ey2obuEjsF";;;;"1288161711854321667";https://twitter.com/PeterMcCormack/status/1288161711854321667
PeterMcCormack;2020-07-28 18:10;1;54;"pic.twitter.com/8iw5CsbFeL";;;;"1288159903035596800";https://twitter.com/PeterMcCormack/status/1288159903035596800
PeterMcCormack;2020-07-28 17:49;0;0;"Their choice, not mine.";;;;"1288154617931603968";https://twitter.com/PeterMcCormack/status/1288154617931603968
PeterMcCormack;2020-07-28 17:02;0;0;"I’m blocked by loads of Bitcoiners in fairness";;;;"1288142810051477507";https://twitter.com/PeterMcCormack/status/1288142810051477507
PeterMcCormack;2020-07-28 17:01;5;32;"Have you seen the Hard Money movie? I just released my interview with its creator @rjames_BTC . We talk about Bitcoin, a healthy balanced diet and dumb arguments around fiat art. https:// twitter.com/WhatBitcoinDid /status/1288079458478391302 …";;@rjames_BTC;;"1288142633487998977";https://twitter.com/PeterMcCormack/status/1288142633487998977
PeterMcCormack;2020-07-28 16:57;0;16;"Blocked by both, ROLFCopter";;;;"1288141477646827522";https://twitter.com/PeterMcCormack/status/1288141477646827522
PeterMcCormack;2020-07-28 09:44;0;4;"Oh man, I had the same this week, getting down the stairs is a challenge right now.";;;;"1288032448765452288";https://twitter.com/PeterMcCormack/status/1288032448765452288
PeterMcCormack;2020-07-28 08:39;0;9;"Fuel injection XR3i baby";;;;"1288016258370342912";https://twitter.com/PeterMcCormack/status/1288016258370342912
PeterMcCormack;2020-07-28 08:18;0;9;"The year of cool brother";;;;"1288010837341462531";https://twitter.com/PeterMcCormack/status/1288010837341462531
PeterMcCormack;2020-07-28 08:16;8;455;"$20k Bitcoin = new car. Let's moon baby! pic.twitter.com/cFtfCtJxl4";;;;"1288010326684905473";https://twitter.com/PeterMcCormack/status/1288010326684905473
PeterMcCormack;2020-07-28 07:47;0;13;"You are well overdue a return to the show Mr Boyapati";;;;"1288003166919962630";https://twitter.com/PeterMcCormack/status/1288003166919962630
PeterMcCormack;2020-07-28 00:31;0;105;"You’re welcome https:// twitter.com/GoingParabolic /status/1287892793634041857 …";;;;"1287893373827846145";https://twitter.com/PeterMcCormack/status/1287893373827846145
PeterMcCormack;2020-07-28 00:30;0;1;"https://www. whatbitcoindid.com/podcast/bitcoi n-in-one-lesson …";;;;"1287893246048456705";https://twitter.com/PeterMcCormack/status/1287893246048456705
PeterMcCormack;2020-07-28 00:22;0;0;"@PeterMcCormack where is your summary of beginners guide podcasts? People are flocking.";;@PeterMcCormack;;"1287891225018761217";https://twitter.com/PeterMcCormack/status/1287891225018761217
PeterMcCormack;2020-07-27 23:36;147;1746;"Another +$10k and all our friends will be texting us with these words: “Am I too late?”";;;;"1287879660827586560";https://twitter.com/PeterMcCormack/status/1287879660827586560
PeterMcCormack;2020-07-27 22:23;0;29;"I'm in, do it @APompliano !";;@APompliano;;"1287861095319961609";https://twitter.com/PeterMcCormack/status/1287861095319961609
PeterMcCormack;2020-07-27 20:53;0;17;"Nah";;;;"1287838544606769154";https://twitter.com/PeterMcCormack/status/1287838544606769154
PeterMcCormack;2020-07-27 18:12;1;93;"#bitcoin";;;#bitcoin;"1287798002996977667";https://twitter.com/PeterMcCormack/status/1287798002996977667
PeterMcCormack;2020-07-27 18:11;49;1194;"We have waited nearly three years for this, enjoy the next month before we go back to all hating each other for another three years.";;;;"1287797892451835906";https://twitter.com/PeterMcCormack/status/1287797892451835906
PeterMcCormack;2020-07-27 01:43;0;60;"It is if it gets you laid";;;;"1287549140449275912";https://twitter.com/PeterMcCormack/status/1287549140449275912
PeterMcCormack;2020-07-27 00:18;5;190;"“What Bitcoin Did is my go-to Bitcoin podcast.” - Satoshi Nakamoto";;;;"1287527809322229760";https://twitter.com/PeterMcCormack/status/1287527809322229760
PeterMcCormack;2020-07-26 23:57;0;0;"Irish right?";;;;"1287522388071022593";https://twitter.com/PeterMcCormack/status/1287522388071022593
PeterMcCormack;2020-07-26 23:01;0;0;"What is the movement?";;;;"1287508408569135104";https://twitter.com/PeterMcCormack/status/1287508408569135104
PeterMcCormack;2020-07-26 22:56;0;9;"Is it really that though?";;;;"1287507152618356744";https://twitter.com/PeterMcCormack/status/1287507152618356744
PeterMcCormack;2020-07-26 22:55;0;1;"It’s sooooooo good";;;;"1287506960791764992";https://twitter.com/PeterMcCormack/status/1287506960791764992
PeterMcCormack;2020-07-26 22:55;0;1;"Then what do they want?";;;;"1287506883234926594";https://twitter.com/PeterMcCormack/status/1287506883234926594
PeterMcCormack;2020-07-26 22:43;0;15;"Then what?";;;;"1287503960241246210";https://twitter.com/PeterMcCormack/status/1287503960241246210
PeterMcCormack;2020-07-26 22:42;7;285;"So, Portland, what exactly do these people want? I’ve literally no idea.";;;;"1287503626982895617";https://twitter.com/PeterMcCormack/status/1287503626982895617
PeterMcCormack;2020-07-26 22:27;0;1;"I had to explain that line to my son";;;;"1287499689156317189";https://twitter.com/PeterMcCormack/status/1287499689156317189
PeterMcCormack;2020-07-26 22:19;3;25;"Just watched a great movie: “Calm With Horses” Highly recommended.";;;;"1287497882376036352";https://twitter.com/PeterMcCormack/status/1287497882376036352
PeterMcCormack;2020-07-26 18:47;0;39;"You are a fucking idiot and don't even realise it.";;;;"1287444535161884672";https://twitter.com/PeterMcCormack/status/1287444535161884672
PeterMcCormack;2020-07-26 18:42;0;2;"I had to watch it twice. The first time was like WTF happened, then I read about it and watched it again. Basically, the house is earth.";;;;"1287443127159205889";https://twitter.com/PeterMcCormack/status/1287443127159205889
PeterMcCormack;2020-07-26 16:18;3;50;"That's the idea. @CasaHODL makes it so difficult to fuck up and lose your Bitcoin. With a potential bull run coming, having this kind of protection is worth the investment. For transparency, Casa is a sponsor. https:// twitter.com/bradmillscan/s tatus/1287402544310951943 …";;@CasaHODL;;"1287406941535457280";https://twitter.com/PeterMcCormack/status/1287406941535457280
PeterMcCormack;2020-07-26 14:21;0;1;"Personal preference for me is Ledger";;;;"1287377599958855686";https://twitter.com/PeterMcCormack/status/1287377599958855686
PeterMcCormack;2020-07-26 12:04;2;46;"One step closer to @J9Roem and Peter's day of Lambo fun. pic.twitter.com/RCQHVdt3Y2";;@J9Roem;;"1287342916613087232";https://twitter.com/PeterMcCormack/status/1287342916613087232
PeterMcCormack;2020-07-26 11:53;2;103;"I have a joke about Tottenham, it won't win any awards";;;;"1287340278458744834";https://twitter.com/PeterMcCormack/status/1287340278458744834
PeterMcCormack;2020-07-26 11:17;1;23;"Something something under $10k";;;;"1287331170481508353";https://twitter.com/PeterMcCormack/status/1287331170481508353
